,bov,skill,agility,power,mentality,defending,goalkeeping,total_stats
354,70,18.439088914585774,87.0,314,273,4.795790545596741,3.9889840465642745,1764
355,55,16.15549442140351,58.0,241,203,4.465908118654584,4.060443010546419,1376
356,66,17.291616465790582,68.0,304,290,5.1298987149230735,4.07753744390572,1763
357,65,17.233687939614086,76.0,276,288,5.135798437050262,4.0943445622221,1704
358,65,17.74823934929885,79.0,284,261,4.787491742782046,3.9318256327243257,1656
359,64,17.69180601295413,68.0,311,281,4.844187086458591,4.0943445622221,1683
360,70,18.411952639521967,66.0,315,335,5.198497031265826,3.9889840465642745,1911
361,67,17.435595774162696,78.0,321,275,5.075173815233827,3.871201010907891,1748
362,72,18.303005217723125,85.0,269,313,5.272999558563747,3.912023005428146,1852
363,68,18.49324200890693,82.0,342,280,4.663439094112067,4.219507705176107,1821
364,68,17.26267650163207,69.0,309,295,4.762173934797756,3.7612001156935624,1688
365,69,18.734993995195193,87.0,308,269,4.430816798843313,4.143134726391533,1778
366,72,18.2208671582886,84.0,379,324,5.049856007249537,4.127134385045092,1970
367,74,18.547236990991408,68.0,322,274,5.017279836814924,3.784189633918261,1795
368,68,17.944358444926362,74.0,288,296,4.927253685157205,3.7612001156935624,1716
369,75,18.841443681416774,70.0,313,291,4.955827057601261,3.8918202981106265,1829
370,77,19.748417658131498,71.0,347,320,5.135798437050262,4.02535169073515,1993
371,67,17.832554500127006,80.0,295,253,4.997212273764115,3.8066624897703196,1691
372,67,17.0,61.0,208,271,4.882801922586371,3.8501476017100584,1533
373,64,17.60681686165901,88.0,250,246,4.795790545596741,3.9318256327243257,1607
374,59,16.97056274847714,78.0,227,218,4.74493212836325,3.7376696182833684,1470
375,62,17.60681686165901,80.0,279,262,4.812184355372417,3.912023005428146,1616
376,86,20.493901531919196,85.0,325,358,4.941642422609304,3.828641396489095,2060
377,63,16.76305461424021,83.0,303,229,4.430816798843313,3.8501476017100584,1581
378,79,20.29778313018444,66.0,375,352,5.187385805840755,4.060443010546419,2066
379,69,18.303005217723125,70.0,285,323,4.882801922586371,4.0943445622221,1779
380,62,17.349351572897472,70.0,263,235,4.77912349311153,4.060443010546419,1586
381,75,19.183326093250876,84.0,346,376,5.19295685089021,4.02535169073515,2074
382,58,17.08800749063506,73.0,216,251,4.997212273764115,3.784189633918261,1522
383,68,17.4928556845359,75.0,312,292,5.214935757608986,3.8918202981106265,1786
384,75,19.697715603592208,69.0,314,299,4.770684624465665,3.044522437723423,1813
385,61,17.233687939614086,71.0,294,262,4.787491742782046,3.7612001156935624,1604
386,64,18.466185312619388,77.0,254,255,4.983606621708336,3.6888794541139363,1670
387,77,19.183326093250876,77.0,342,337,4.890349128221754,3.7376696182833684,1925
388,70,18.681541692269406,67.0,358,323,4.5217885770490405,3.258096538021482,1796
389,72,19.1049731745428,83.0,236,297,4.736198448394496,3.912023005428146,1772
390,59,16.522711641858304,58.0,292,239,4.955827057601261,4.02535169073515,1557
391,75,18.788294228055936,69.0,350,309,4.852030263919617,4.02535169073515,1869
392,60,16.61324772583615,62.0,296,276,4.820281565605037,4.04305126783455,1597
393,73,19.0,79.0,317,335,5.043425116919247,4.110873864173311,1915
394,77,18.920887928424502,76.0,346,351,5.170483995038151,3.8066624897703196,1962
395,56,15.716233645501712,61.0,260,210,4.31748811353631,4.060443010546419,1368
396,73,19.44222209522358,60.0,290,337,4.812184355372417,4.007333185232471,1813
397,68,17.549928774784245,77.0,321,269,4.700480365792417,4.04305126783455,1709
398,68,19.078784028338912,73.0,314,279,4.290459441148391,3.9889840465642745,1756
399,51,15.0996688705415,67.0,190,209,4.709530201312334,4.04305126783455,1321
400,74,18.466185312619388,82.0,303,304,4.477336814478207,4.0943445622221,1764
401,59,16.30950643030009,75.0,250,237,4.820281565605037,4.127134385045092,1523
402,65,17.291616465790582,85.0,244,293,5.135798437050262,3.8918202981106265,1696
403,75,19.6468827043885,70.0,334,329,4.912654885736052,3.9512437185814275,1933
404,60,16.431676725154983,60.0,257,229,4.61512051684126,3.784189633918261,1442
405,70,17.578395831246947,85.0,338,276,4.770684624465665,4.07753744390572,1786
406,77,19.157244060668017,77.0,333,290,4.736198448394496,4.127134385045092,1862
407,66,18.110770276274835,64.0,294,230,3.7612001156935624,3.9889840465642745,1498
408,62,17.60681686165901,76.0,284,261,4.90527477843843,3.871201010907891,1670
409,61,17.0,65.0,263,259,5.0369526024136295,3.912023005428146,1582
410,60,17.08800749063506,73.0,213,222,4.727387818712341,4.04305126783455,1443
411,68,18.627936010197157,72.0,263,269,4.605170185988092,4.0943445622221,1698
412,75,19.235384061671343,67.0,334,315,4.997212273764115,3.828641396489095,1894
413,65,17.029386365926403,72.0,343,285,4.969813299576001,3.871201010907891,1716
414,62,16.792855623746664,70.0,278,221,4.653960350157523,3.784189633918261,1497
415,73,18.57417562100671,74.0,326,306,5.111987788356544,3.9889840465642745,1859
416,72,18.76166303929372,71.0,370,280,4.762173934797756,4.1588830833596715,1853
417,70,18.57417562100671,80.0,340,287,4.68213122712422,3.9318256327243257,1804
418,66,17.0,76.0,293,256,5.003946305945459,3.970291913552122,1636
419,67,18.35755975068582,80.0,294,284,4.477336814478207,4.04305126783455,1715
420,74,19.261360284258224,79.0,335,312,5.0369526024136295,3.912023005428146,1913
421,71,18.681541692269406,75.0,336,312,4.990432586778736,4.007333185232471,1866
422,91,21.0,78.0,408,408,5.225746673713202,4.02535169073515,2304
423,73,19.493588689617926,66.0,314,324,4.882801922586371,4.02535169073515,1842
424,71,18.788294228055936,79.0,308,266,4.787491742782046,4.127134385045092,1767
425,76,18.49324200890693,87.0,333,338,5.2574953720277815,3.9889840465642745,1963
426,70,19.157244060668017,68.0,350,301,4.59511985013459,3.9318256327243257,1778
427,71,18.947295321496416,67.0,304,310,5.0689042022202315,3.8918202981106265,1836
428,65,17.146428199482248,69.0,335,323,4.875197323201151,3.9512437185814275,1763
429,57,16.15549442140351,52.0,236,223,4.919980925828125,3.9512437185814275,1438
430,72,17.944358444926362,67.0,320,329,5.123963979403259,3.828641396489095,1789
431,58,16.06237840420901,72.0,226,225,4.795790545596741,4.127134385045092,1456
432,76,19.0,70.0,346,343,5.2574953720277815,4.007333185232471,1944
433,74,18.788294228055936,84.0,351,352,5.147494476813453,4.143134726391533,2005
434,64,17.11724276862369,79.0,295,254,5.117993812416755,3.828641396489095,1688
435,81,19.026297590440446,87.0,302,342,5.099866427824199,3.9512437185814275,1956
436,69,17.146428199482248,62.0,329,264,4.5217885770490405,3.9889840465642745,1642
437,57,16.431676725154983,72.0,230,197,4.553876891600541,3.6635616461296463,1376
438,60,16.583123951777,78.0,239,223,4.663439094112067,3.871201010907891,1492
439,63,16.911534525287763,60.0,258,253,4.532599493153256,4.07753744390572,1548
440,75,19.157244060668017,82.0,293,322,4.51085950651685,3.912023005428146,1815
441,66,17.72004514666935,67.0,286,274,5.049856007249537,4.02535169073515,1733
442,79,18.973665961010276,74.0,360,359,5.2574953720277815,4.0943445622221,2050
443,62,16.881943016134134,69.0,278,247,4.997212273764115,3.9889840465642745,1615
444,60,16.73320053068151,62.0,194,231,4.983606621708336,4.1588830833596715,1485
445,68,17.291616465790582,76.0,258,258,4.787491742782046,3.784189633918261,1579
446,59,16.1245154965971,76.0,288,234,4.663439094112067,3.6635616461296463,1516
447,66,17.635192088548397,71.0,315,288,4.983606621708336,3.784189633918261,1721
448,77,19.544820285692065,75.0,305,353,4.990432586778736,3.9318256327243257,1923
449,62,17.291616465790582,73.0,303,231,4.727387818712341,3.9512437185814275,1592
450,66,18.601075237738275,62.0,300,271,4.812184355372417,3.9318256327243257,1727
451,63,15.684387141358123,77.0,272,232,4.31748811353631,3.8501476017100584,1459
452,66,17.029386365926403,79.0,361,277,5.003946305945459,3.8918202981106265,1779
453,65,17.233687939614086,79.0,281,217,4.718498871295094,3.9318256327243257,1577
454,71,18.547236990991408,85.0,269,248,4.59511985013459,3.6375861597263857,1666
455,58,16.24807680927192,52.0,271,259,4.882801922586371,4.04305126783455,1529
456,56,15.556349186104045,56.0,296,238,4.976733742420574,3.9318256327243257,1491
457,70,16.911534525287763,82.0,277,282,5.003946305945459,3.9512437185814275,1677
458,68,18.439088914585774,71.0,295,281,4.812184355372417,4.007333185232471,1714
459,72,19.131126469708992,63.0,354,359,5.159055299214529,3.8501476017100584,1948
460,61,17.146428199482248,73.0,249,236,4.836281906951478,4.07753744390572,1542
461,71,19.519221295943137,71.0,345,305,5.030437921392435,3.9318256327243257,1896
462,62,17.635192088548397,69.0,312,241,4.663439094112067,3.8066624897703196,1613
463,73,18.708286933869708,81.0,312,274,4.804021044733257,4.0943445622221,1788
464,74,18.65475810617763,82.0,340,302,4.48863636973214,3.912023005428146,1814
465,68,17.944358444926362,83.0,315,311,5.198497031265826,3.912023005428146,1840
466,71,19.209372712298546,71.0,350,317,4.852030263919617,4.02535169073515,1826
467,75,19.078784028338912,74.0,326,308,5.093750200806762,3.8918202981106265,1909
468,69,18.76166303929372,67.0,322,312,5.049856007249537,3.828641396489095,1848
469,79,19.79898987322333,83.0,349,325,5.093750200806762,4.0943445622221,2003
470,64,17.0,73.0,288,269,4.867534450455582,3.8918202981106265,1641
471,70,18.384776310850235,89.0,332,310,5.0689042022202315,3.7612001156935624,1841
472,71,17.26267650163207,84.0,376,317,5.278114659230517,3.828641396489095,1879
473,80,19.77371993328519,57.0,356,369,5.10594547390058,3.9889840465642745,1997
474,65,16.73320053068151,80.0,313,248,4.127134385045092,3.784189633918261,1596
475,66,17.578395831246947,69.0,329,284,5.003946305945459,4.219507705176107,1705
476,67,18.24828759089466,65.0,283,250,4.406719247264253,3.58351893845611,1580
477,73,17.74823934929885,73.0,334,325,5.14166355650266,3.828641396489095,1836
478,88,20.808652046684813,79.0,411,408,5.267858159063328,4.143134726391533,2303
479,87,20.024984394500787,84.0,376,304,5.075173815233827,4.007333185232471,2083
480,59,16.583123951777,68.0,285,259,4.927253685157205,3.784189633918261,1557
481,63,17.11724276862369,72.0,271,242,4.997212273764115,4.007333185232471,1604
482,70,17.916472867168917,83.0,294,226,4.499809670330265,4.007333185232471,1643
483,63,16.941074346097416,82.0,276,232,4.867534450455582,3.828641396489095,1593
484,70,18.466185312619388,76.0,307,310,4.927253685157205,3.871201010907891,1808
485,65,17.406895185529212,73.0,333,289,5.056245805348308,3.7612001156935624,1766
486,62,17.11724276862369,63.0,290,264,5.003946305945459,3.828641396489095,1641
487,75,19.44222209522358,83.0,278,301,4.962844630259907,3.9889840465642745,1851
488,64,17.175564037317667,64.0,296,276,4.969813299576001,3.912023005428146,1681
489,76,19.1049731745428,81.0,345,349,5.0106352940962555,4.04305126783455,1989
490,64,17.435595774162696,67.0,248,246,4.653960350157523,3.871201010907891,1528
491,68,16.97056274847714,72.0,313,283,5.1298987149230735,3.8501476017100584,1702
492,66,17.86057109949175,60.0,257,258,5.0238805208462765,3.8501476017100584,1633
493,66,16.703293088490067,82.0,323,291,5.043425116919247,3.7376696182833684,1734
494,70,18.734993995195193,85.0,305,279,5.030437921392435,3.6375861597263857,1814
495,74,19.209372712298546,72.0,330,344,4.890349128221754,4.127134385045092,1959
496,79,19.77371993328519,78.0,323,328,4.31748811353631,4.007333185232471,1898
497,66,17.406895185529212,71.0,349,266,4.718498871295094,3.9318256327243257,1711
498,72,17.97220075561143,90.0,360,286,4.584967478670572,3.7376696182833684,1817
499,65,17.72004514666935,74.0,312,263,4.875197323201151,4.02535169073515,1695
500,77,19.339079605813716,79.0,352,334,5.111987788356544,3.7612001156935624,1963
501,86,19.82422760159901,75.0,390,399,5.313205979041787,3.713572066704308,2190
502,77,19.235384061671343,77.0,354,354,5.288267030694535,4.110873864173311,2063
503,59,15.7797338380595,65.0,271,211,4.653960350157523,3.6888794541139363,1411
504,70,18.520259177452132,85.0,285,301,4.919980925828125,4.127134385045092,1813
505,60,16.186414056238647,70.0,283,211,4.04305126783455,3.8918202981106265,1430
506,57,15.459624833740307,77.0,254,217,4.634728988229636,3.9512437185814275,1451
507,66,18.411952639521967,59.0,236,264,4.700480365792417,3.8918202981106265,1540
508,61,16.24807680927192,60.0,290,259,4.672828834461906,3.784189633918261,1548
509,63,18.681541692269406,68.0,305,257,4.875197323201151,3.8066624897703196,1655
510,69,19.078784028338912,68.0,251,236,4.605170185988092,2.8903717578961645,1588
511,71,18.627936010197157,66.0,351,319,5.123963979403259,4.110873864173311,1872
512,71,18.35755975068582,66.0,298,319,5.0238805208462765,4.02535169073515,1812
513,70,17.46424919657298,67.0,344,313,5.14166355650266,3.9318256327243257,1830
514,66,18.16590212458495,69.0,219,256,4.804021044733257,3.9512437185814275,1566
515,67,17.69180601295413,77.0,267,272,5.075173815233827,3.9889840465642745,1693
516,67,18.708286933869708,77.0,338,318,5.198497031265826,4.04305126783455,1921
517,81,19.44222209522358,69.0,356,366,5.375278407684165,3.970291913552122,2101
518,72,19.748417658131498,67.0,338,346,5.043425116919247,3.970291913552122,1941
519,69,17.635192088548397,71.0,327,288,4.804021044733257,4.04305126783455,1745
520,66,16.55294535724685,85.0,283,238,4.5217885770490405,3.828641396489095,1564
521,65,17.175564037317667,81.0,326,277,4.290459441148391,3.9512437185814275,1718
522,66,18.35755975068582,69.0,283,250,4.51085950651685,3.912023005428146,1610
523,68,18.275666882497067,70.0,333,288,5.181783550292085,4.007333185232471,1825
524,75,19.390719429665317,74.0,354,341,5.056245805348308,3.912023005428146,1980
525,68,17.804493814764857,71.0,330,326,5.225746673713202,3.912023005428146,1872
526,68,17.916472867168917,63.0,314,306,5.1298987149230735,3.9512437185814275,1786
527,71,18.303005217723125,64.0,337,317,5.2574953720277815,3.8918202981106265,1861
528,70,17.804493814764857,77.0,292,274,4.882801922586371,3.8918202981106265,1702
529,64,17.146428199482248,60.0,343,286,4.77912349311153,4.143134726391533,1674
530,69,18.734993995195193,69.0,259,297,5.062595033026967,4.02535169073515,1739
531,70,18.33030277982336,77.0,302,274,4.477336814478207,3.8501476017100584,1713
532,85,19.748417658131498,75.0,413,401,5.556828061699537,4.007333185232471,2270
533,67,16.881943016134134,64.0,281,219,4.442651256490317,3.970291913552122,1536
534,85,20.73644135332772,81.0,345,308,5.14166355650266,3.7612001156935624,2048
535,64,16.822603841260722,73.0,294,285,5.181783550292085,3.6888794541139363,1703
536,68,18.275666882497067,80.0,326,250,4.465908118654584,3.970291913552122,1706
537,68,18.947295321496416,58.0,289,308,4.941642422609304,3.9889840465642745,1755
538,73,19.4164878389476,75.0,323,315,4.969813299576001,3.9512437185814275,1890
539,72,19.390719429665317,90.0,306,304,4.382026634673881,3.912023005428146,1808
540,67,17.549928774784245,72.0,295,252,4.6913478822291435,4.02535169073515,1645
541,73,19.364916731037084,63.0,368,334,5.087596335232384,3.6888794541139363,1951
542,68,18.193405398660254,73.0,307,324,5.236441962829949,3.871201010907891,1832
543,72,18.57417562100671,88.0,320,275,4.762173934797756,3.828641396489095,1800
544,70,18.027756377319946,76.0,314,281,5.153291594497779,3.9512437185814275,1824
545,71,18.027756377319946,79.0,279,292,4.997212273764115,4.110873864173311,1765
546,69,18.708286933869708,78.0,353,285,4.454347296253507,4.127134385045092,1809
547,70,18.05547008526779,68.0,333,264,4.382026634673881,3.828641396489095,1688
548,71,18.867962264113206,82.0,337,294,4.189654742026425,4.127134385045092,1798
549,66,17.578395831246947,72.0,349,320,5.236441962829949,3.8501476017100584,1873
550,67,17.944358444926362,62.0,267,302,4.941642422609304,4.0943445622221,1716
551,62,17.46424919657298,76.0,271,267,4.836281906951478,4.04305126783455,1636
552,70,18.275666882497067,64.0,309,280,4.962844630259907,3.7376696182833684,1735
553,64,17.406895185529212,74.0,295,251,4.499809670330265,3.784189633918261,1608
554,66,17.406895185529212,70.0,257,240,4.727387818712341,3.8066624897703196,1568
555,57,16.09347693943108,75.0,243,224,4.48863636973214,4.04305126783455,1459
556,71,17.832554500127006,82.0,320,259,4.477336814478207,3.970291913552122,1740
557,68,17.86057109949175,58.0,339,305,4.77912349311153,4.0943445622221,1757
558,71,18.867962264113206,74.0,347,287,4.795790545596741,4.127134385045092,1830
559,71,17.86057109949175,77.0,278,273,4.709530201312334,4.0943445622221,1691
560,79,19.0,87.0,277,294,4.867534450455582,4.04305126783455,1832
561,60,17.378147196982766,74.0,276,198,4.0943445622221,3.871201010907891,1477
562,79,19.82422760159901,84.0,325,299,4.477336814478207,3.9318256327243257,1889
563,64,16.76305461424021,56.0,245,252,4.875197323201151,3.9889840465642745,1563
564,70,18.973665961010276,78.0,358,298,4.499809670330265,3.912023005428146,1800
565,71,18.439088914585774,87.0,301,265,4.442651256490317,3.970291913552122,1747
566,68,18.2208671582886,71.0,328,307,4.7535901911063645,3.8066624897703196,1782
567,74,19.44222209522358,67.0,366,334,5.337538079701318,3.828641396489095,1996
568,64,17.88854381999832,70.0,276,276,4.736198448394496,3.8918202981106265,1620
