,weight,w/f,sm,ir,hits,inch_height,bov,skill,agility,power,mentality,defending,goalkeeping,total_stats
254,168,3,3,1,3.0,67,68,4.175595259859688,72.0,294,276,1.4096066464289525,1.4054932385256123,1636
255,132,3,4,1,15.0,66,67,4.123105625617661,81.0,294,265,1.557077128137304,1.4054932385256123,1679
256,154,4,3,1,20.0,71,76,4.370923606578225,72.0,351,353,1.6625993768319907,1.3425100134968837,2025
257,170,4,3,1,6.0,71,67,4.245910547493899,74.0,321,267,1.5761462244678353,1.3588769911382217,1732
258,181,4,2,2,10.0,73,72,4.297229958079901,60.0,379,338,1.6304056399335578,1.4136356249281932,1945
259,170,3,3,2,38.0,71,75,4.426727678801286,71.0,383,322,1.6033822739252712,1.3788396218579066,2003
260,148,3,3,1,5.0,70,72,4.202799273419526,68.0,326,320,1.6504812238075268,1.3835365735581087,1877
261,161,4,3,1,8.0,67,70,4.21953715646217,92.0,310,269,1.537718545324583,1.4012920835590674,1726
262,172,4,3,1,4.0,76,64,4.133764324515255,51.0,326,246,1.511295614460169,1.3788396218579066,1584
263,170,4,3,3,25.0,72,70,4.358898943540674,68.0,284,279,1.4803421887365897,1.142786806294772,1686
264,150,2,3,1,3.0,70,61,4.08329915638483,92.0,261,210,1.562489821742864,1.3425100134968837,1548
265,141,4,3,1,20.0,66,71,4.278201166112122,94.0,345,251,1.5607042729746456,1.3588769911382217,1810
266,157,5,3,1,7.0,69,66,4.068531105601486,81.0,287,224,1.4885839460327333,1.3640546328884455,1572
267,157,3,3,3,83.0,70,65,4.412246857773462,68.0,281,284,1.5514907132708071,1.3184623205053285,1674
268,165,2,4,1,59.0,68,78,4.420952418392678,90.0,352,301,1.537718545324583,1.3881259789913998,1939
269,150,4,4,3,571.0,66,86,4.502569814307524,93.0,345,337,1.55523479881416,1.3425100134968837,2065
270,159,2,3,1,55.0,73,76,4.3437267713466055,74.0,373,318,1.5457199360997627,1.3535647976324747,1932
271,165,4,3,1,6.0,70,67,4.21953715646217,77.0,311,250,1.4831304777411851,1.4096066464289525,1655
272,170,2,4,2,6.0,72,73,4.379877406189684,69.0,345,299,1.511295614460169,1.4054932385256123,1832
273,157,3,3,1,28.0,70,62,4.13022058844706,82.0,232,244,1.5227830126997552,1.3881259789913998,1529
274,170,4,4,3,6.0,73,76,4.391731039349508,67.0,365,316,1.5159789342503565,1.3425100134968837,1891
275,172,4,3,1,8.0,71,69,4.352849103919916,75.0,342,257,1.417583312645218,1.4096066464289525,1745
276,163,3,3,1,4.0,69,71,4.249172870720582,71.0,309,260,1.4775113193551406,1.3119942346184028,1656
277,148,4,3,1,14.0,69,71,4.281390285856145,78.0,350,316,1.6102268623203686,1.3119942346184028,1910
278,159,4,3,1,204.0,71,78,4.385816236650977,81.0,336,303,1.53975317897557,1.3308317646057786,1878
279,157,4,2,1,41.0,71,61,4.034702045517079,80.0,269,217,1.5918145056013675,1.3740303948169557,1536
280,157,5,3,1,22.0,68,74,4.290915128445443,87.0,343,280,1.5872636973025485,1.3881259789913998,1845
281,170,4,3,2,19.0,73,69,4.334546600055874,56.0,339,334,1.611562712266506,1.3691038556058743,1857
282,143,3,4,1,40.0,71,77,4.39762203989994,79.0,336,339,1.6385100869349585,1.4136356249281932,1979
283,168,4,3,1,44.0,72,75,4.3498147004699526,74.0,366,331,1.639635655072424,1.3788396218579066,2001
284,128,3,3,1,9.0,66,68,4.19604776684668,87.0,280,219,1.5227830126997552,1.417583312645218,1641
285,143,3,4,1,32.0,67,73,4.322214905840454,80.0,311,277,1.5642571600471569,1.392612283633577,1754
286,150,4,3,1,3.0,67,60,4.090623489235047,85.0,266,249,1.5777794472527427,1.3740303948169557,1601
287,154,4,4,1,80.0,70,75,4.36492369730075,75.0,323,340,1.633928354228994,1.3481114856713152,1916
288,168,3,3,1,27.0,70,61,4.075935196471621,70.0,272,247,1.599137017997089,1.3481114856713152,1576
289,150,3,3,1,147.0,70,73,4.3253077270721105,79.0,329,294,1.6429663002001658,1.3881259789913998,1896
290,161,3,3,2,24.0,72,73,4.418056280305078,74.0,325,338,1.5677385634836343,1.4289675858306226,1907
291,172,3,3,1,73.0,73,76,4.290915128445443,69.0,347,349,1.6451493117368803,1.3881259789913998,1961
292,159,4,2,1,3.0,71,70,4.297229958079901,58.0,312,281,1.6088802117007757,1.4054932385256123,1763
293,165,4,4,1,46.0,71,77,4.423842875914664,76.0,342,295,1.6429663002001658,1.436201191916192,1962
294,157,3,2,1,3.0,70,65,4.19942759058284,74.0,304,266,1.5437533966819692,1.3835365735581087,1648
295,168,4,4,2,17.0,71,74,4.4151544355342685,74.0,323,322,1.6255876731852767,1.3691038556058743,1928
296,148,3,4,1,3.0,69,74,4.37689890912139,82.0,336,349,1.6515267696058114,1.4054932385256123,2004
297,154,3,4,1,722.0,70,77,4.265372832316098,90.0,379,332,1.6155070422290247,1.3184623205053285,1967
298,161,3,3,1,4.0,70,64,4.21953715646217,71.0,337,248,1.6088802117007757,1.3691038556058743,1738
299,163,3,3,1,4.0,69,65,4.229485053762256,70.0,321,294,1.5476647089811362,1.4431723270012284,1756
300,165,3,2,1,6.0,74,68,4.284572294953817,62.0,313,292,1.60056406759735,1.4326183300679207,1772
301,143,3,3,1,57.0,69,65,4.175595259859688,84.0,247,221,1.5293379817722996,1.3640546328884455,1540
302,165,4,4,2,44.0,70,78,4.463727012841542,85.0,375,370,1.6231246605584686,1.4252465486463906,2116
303,159,3,3,1,11.0,67,69,4.328393927913123,83.0,295,255,1.599137017997089,1.3588769911382217,1759
304,161,3,3,1,7.0,73,75,4.165255283040581,67.0,365,365,1.6701954155939902,1.392612283633577,1952
305,163,4,2,1,4.0,70,60,4.097908689044531,66.0,251,214,1.5711511089688401,1.3588769911382217,1476
306,159,4,3,2,44.0,69,72,4.420952418392678,80.0,359,334,1.6292143487645936,1.3740303948169557,1982
307,194,4,4,1,22.0,74,74,4.361914440981213,68.0,342,293,1.607522596743224,1.4054932385256123,1870
308,170,2,2,1,3.0,69,62,4.10153676580629,64.0,273,253,1.5809998372418241,1.4012920835590674,1573
309,150,3,2,1,4.0,70,57,3.9643705232359037,67.0,263,240,1.5976977501549372,1.3835365735581087,1492
310,157,4,4,2,28.0,70,73,4.36492369730075,75.0,346,335,1.5607042729746456,1.3691038556058743,1896
311,172,3,4,3,8.0,72,74,4.466535272810459,68.0,304,328,1.5040351003996315,1.3788396218579066,1793
312,157,3,2,1,9.0,71,63,3.8815614349536403,77.0,290,252,1.5457199360997627,1.3691038556058743,1532
313,141,3,2,1,5.0,68,58,4.057348596454873,72.0,247,226,1.5841605801847392,1.3881259789913998,1497
314,165,3,4,1,27.0,70,74,4.460913442573438,86.0,314,300,1.535660233235027,1.3308317646057786,1838
315,148,4,3,1,6.0,68,70,4.334546600055874,73.0,276,289,1.5761462244678353,1.396999671219974,1753
316,165,4,4,1,7.0,70,74,4.385816236650977,82.0,306,306,1.6327625287522542,1.4012920835590674,1887
317,163,3,3,1,8.0,70,72,4.328393927913123,85.0,341,327,1.599137017997089,1.3481114856713152,1872
318,154,4,2,1,3.0,70,60,4.068531105601486,70.0,290,240,1.5314704927383054,1.3588769911382217,1530
319,143,3,3,1,8.0,68,58,3.956320998414882,69.0,209,225,1.520543522634296,1.3788396218579066,1392
320,148,2,2,1,9.0,68,55,3.98822939668556,62.0,230,210,1.5293379817722996,1.3119942346184028,1377
321,157,2,2,1,5.0,70,61,4.053600464421103,70.0,274,240,1.493880539808272,1.3640546328884455,1484
322,154,4,3,1,3.0,71,71,4.3314735413359875,71.0,327,327,1.611562712266506,1.3588769911382217,1829
323,165,2,3,1,16.0,71,69,4.242640687119285,71.0,310,262,1.5947817710037706,1.3119942346184028,1696
324,172,3,2,1,9.0,70,68,4.236078191550099,74.0,341,297,1.5962460680403698,1.4012920835590674,1774
325,143,4,3,1,20.0,72,73,4.262147595354359,70.0,339,310,1.606153850141491,1.4136356249281932,1857
326,143,4,4,1,17.0,66,78,4.4151544355342685,91.0,359,343,1.6231246605584686,1.3740303948169557,2043
327,163,3,3,1,11.0,72,67,4.147848904442549,74.0,295,220,1.4912513280732116,1.3788396218579066,1564
328,163,3,4,3,26.0,72,74,4.420952418392678,72.0,355,314,1.606153850141491,1.0799182995220822,1921
329,161,3,3,1,25.0,65,72,4.37391431897208,79.0,349,334,1.61935972946482,1.396999671219974,1957
330,159,4,5,1,125.0,70,76,4.379877406189684,86.0,328,333,1.633928354228994,1.3535647976324747,1939
331,170,4,3,1,12.0,70,75,4.4353484161795,77.0,379,307,1.6206242722269526,1.3835365735581087,1970
332,137,3,2,1,79.0,67,59,4.13729897017652,48.0,207,238,1.6168012568351087,1.3308317646057786,1490
333,159,4,3,1,4.0,67,67,4.212865930610521,57.0,300,309,1.4885839460327333,1.396999671219974,1628
334,157,3,3,1,3.0,74,64,4.239363248839551,57.0,327,294,1.607522596743224,1.4012920835590674,1707
335,154,4,3,1,37.0,72,65,4.13729897017652,62.0,294,278,1.599137017997089,1.3740303948169557,1645
336,137,3,3,1,3.0,69,65,4.140824579655875,76.0,266,236,1.4498980416116356,1.4096066464289525,1529
337,143,3,3,1,4.0,72,62,4.1087641713943786,74.0,304,264,1.6155070422290247,1.3425100134968837,1630
338,157,4,4,2,5.0,72,74,4.370923606578225,75.0,356,356,1.6462298719826172,1.3691038556058743,2022
339,159,3,3,1,22.0,67,69,4.232785473794877,71.0,304,308,1.6673892921414593,1.4096066464289525,1836
340,123,4,4,2,15.0,62,75,4.391731039349508,80.0,276,337,1.6206242722269526,1.3535647976324747,1914
341,185,2,4,1,42.0,73,76,4.412246857773462,78.0,328,327,1.6429663002001658,1.3425100134968837,1961
342,154,3,2,1,8.0,69,62,4.19942759058284,68.0,240,232,1.572832342456985,1.3184623205053285,1547
343,159,3,3,1,4.0,70,67,4.2162055019449864,77.0,339,306,1.6451493117368803,1.4136356249281932,1862
344,150,2,3,1,23.0,72,65,4.271801445630948,75.0,244,232,1.5642571600471569,1.396999671219974,1592
345,157,4,3,1,10.0,71,74,4.3314735413359875,75.0,331,287,1.5711511089688401,1.3425100134968837,1828
346,157,4,4,1,34.0,69,72,4.40641439709744,77.0,290,287,1.61935972946482,1.417583312645218,1859
347,152,3,3,1,3.0,70,67,4.242640687119285,67.0,279,267,1.53975317897557,1.3740303948169557,1617
348,161,4,4,1,128.0,74,74,4.249172870720582,77.0,292,307,1.61935972946482,1.3835365735581087,1776
349,148,3,3,1,4.0,70,67,4.309776748395062,75.0,341,310,1.6292143487645936,1.3425100134968837,1869
350,148,4,3,1,5.0,67,66,4.185858988061498,68.0,300,219,1.4687507892374685,1.3881259789913998,1587
351,181,4,3,1,5.0,73,73,4.391731039349508,67.0,336,322,1.5711511089688401,1.4136356249281932,1886
352,148,4,2,1,3.0,68,66,4.226176889280873,81.0,266,251,1.5533727917527633,1.3535647976324747,1605
353,159,4,3,1,10.0,68,68,4.258915019957202,85.0,321,254,1.3691038556058743,1.3588769911382217,1668
354,157,4,4,1,57.0,68,70,4.294076025710976,87.0,314,273,1.5677385634836343,1.3835365735581087,1764
355,154,3,2,1,3.0,69,55,4.019389807098026,58.0,241,203,1.4964725796851872,1.4012920835590674,1376
356,161,3,3,1,6.0,72,66,4.158318947097563,68.0,304,290,1.6350859153080564,1.4054932385256123,1763
357,143,3,3,1,7.0,70,65,4.151347725692716,76.0,276,288,1.6362353204949376,1.4096066464289525,1704
358,134,3,3,1,3.0,67,65,4.212865930610521,79.0,284,261,1.5660066297600124,1.3691038556058743,1656
359,148,3,3,1,3.0,70,64,4.206162860964151,68.0,311,281,1.5777794472527427,1.4096066464289525,1683
360,141,3,3,2,10.0,70,70,4.290915128445443,66.0,315,335,1.6483695513605736,1.3835365735581087,1911
361,161,3,3,1,7.0,73,67,4.175595259859688,78.0,321,275,1.6243607736485148,1.3535647976324747,1748
362,132,4,3,1,7.0,65,72,4.278201166112122,85.0,269,313,1.6625993768319907,1.3640546328884455,1852
363,152,3,3,1,5.0,71,68,4.300376961256644,82.0,342,280,1.53975317897557,1.4397184637016933,1821
364,161,3,2,1,5.0,71,68,4.154837722659222,69.0,309,295,1.5607042729746456,1.3247380861805318,1688
365,148,2,3,1,5.0,68,69,4.328393927913123,87.0,308,269,1.4885839460327333,1.4214526816086592,1778
366,148,3,3,1,3.0,68,72,4.268590769596987,84.0,379,324,1.61935972946482,1.417583312645218,1970
367,161,4,3,1,48.0,69,74,4.306650321420513,68.0,322,274,1.612887921665338,1.3308317646057786,1795
368,154,3,3,1,6.0,69,68,4.236078191550099,74.0,288,296,1.5947817710037706,1.3247380861805318,1716
369,165,3,3,1,3.0,71,75,4.340673182977126,70.0,313,291,1.60056406759735,1.3588769911382217,1829
370,159,3,3,1,279.0,69,77,4.443919177722688,71.0,347,320,1.6362353204949376,1.392612283633577,1993
371,143,3,3,1,12.0,68,67,4.222860937815382,80.0,295,253,1.6088802117007757,1.3367528183009176,1691
372,148,2,3,1,33.0,68,67,4.123105625617661,61.0,208,271,1.5857192195601266,1.3481114856713152,1533
373,157,2,3,1,9.0,69,64,4.19604776684668,88.0,250,246,1.5677385634836343,1.3691038556058743,1607
374,134,3,3,1,5.0,68,59,4.119534287814235,78.0,227,218,1.557077128137304,1.3184623205053285,1470
375,154,4,3,1,4.0,68,62,4.19604776684668,80.0,279,262,1.5711511089688401,1.3640546328884455,1616
376,148,2,4,4,142.0,68,86,4.52701905583787,85.0,325,358,1.5976977501549372,1.3425100134968837,2060
377,168,3,3,1,8.0,71,63,4.094270950271881,83.0,303,229,1.4885839460327333,1.3481114856713152,1581
378,170,4,3,3,148.0,73,79,4.505306108377591,66.0,375,352,1.6462298719826172,1.4012920835590674,2066
379,148,3,3,1,5.0,68,69,4.278201166112122,70.0,285,323,1.5857192195601266,1.4096066464289525,1779
380,176,2,3,1,4.0,70,62,4.165255283040581,70.0,263,235,1.5642571600471569,1.4012920835590674,1586
381,159,3,4,2,13.0,68,75,4.379877406189684,84.0,346,376,1.6473032557366176,1.392612283633577,2074
382,143,3,3,1,7.0,68,58,4.133764324515255,73.0,216,251,1.6088802117007757,1.3308317646057786,1522
383,163,3,3,1,16.0,69,68,4.18244613647754,75.0,312,292,1.6515267696058114,1.3588769911382217,1786
384,161,4,4,2,12.0,72,75,4.438210856143747,69.0,314,299,1.562489821742864,1.1133440539599853,1813
385,163,3,3,1,5.0,71,61,4.151347725692716,71.0,294,262,1.5660066297600124,1.3247380861805318,1604
386,132,4,3,1,5.0,67,64,4.297229958079901,77.0,254,255,1.606153850141491,1.3053227409632366,1670
387,154,4,3,2,35.0,69,77,4.379877406189684,77.0,342,337,1.5872636973025485,1.3184623205053285,1925
388,168,4,3,1,3.0,73,70,4.322214905840454,67.0,358,323,1.5089076184613552,1.1811431408094568,1796
389,137,4,4,1,4.0,67,72,4.370923606578225,83.0,236,297,1.55523479881416,1.3640546328884455,1772
390,163,3,3,1,31.0,73,59,4.064813850824943,58.0,292,239,1.60056406759735,1.392612283633577,1557
391,179,4,3,1,19.0,75,75,4.334546600055874,69.0,350,309,1.5793972284736488,1.392612283633577,1869
392,172,3,2,1,6.0,73,60,4.075935196471621,62.0,296,276,1.572832342456985,1.396999671219974,1597
393,137,4,4,1,42.0,67,73,4.358898943540674,79.0,317,335,1.6180854379591356,1.4136356249281932,1915
394,141,4,3,1,63.0,69,77,4.3498147004699526,76.0,346,351,1.6429663002001658,1.3367528183009176,1962
395,163,4,2,1,3.0,71,56,3.9643705232359037,61.0,260,210,1.4626737779454593,1.4012920835590674,1368
396,168,2,3,1,13.0,69,73,4.409333520524795,60.0,290,337,1.5711511089688401,1.3881259789913998,1813
397,154,3,3,1,21.0,70,68,4.189263512215989,77.0,321,269,1.5476647089811362,1.396999671219974,1709
398,150,3,3,2,4.0,68,68,4.367926742556349,73.0,314,279,1.4563938230443614,1.3835365735581087,1756
399,170,3,2,1,3.0,69,51,3.8858292384691198,67.0,190,209,1.5495881581091657,1.396999671219974,1321
400,159,4,4,1,3.0,69,74,4.297229958079901,82.0,303,304,1.4990284086108943,1.4096066464289525,1764
401,159,3,3,1,4.0,70,59,4.038502993721818,75.0,250,237,1.572832342456985,1.417583312645218,1523
402,128,3,3,1,27.0,68,65,4.158318947097563,85.0,244,293,1.6362353204949376,1.3588769911382217,1696
403,163,5,4,1,16.0,72,75,4.43248042346365,70.0,334,329,1.5918145056013675,1.3740303948169557,1933
404,163,3,2,1,12.0,72,60,4.053600464421103,60.0,257,229,1.5293379817722996,1.3308317646057786,1442
405,150,3,3,1,6.0,69,70,4.192659756198557,85.0,338,276,1.562489821742864,1.4054932385256123,1786
406,165,3,3,1,49.0,69,77,4.37689890912139,77.0,333,290,1.55523479881416,1.417583312645218,1862
407,154,2,3,1,31.0,70,66,4.255675067045749,64.0,294,230,1.3247380861805318,1.3835365735581087,1498
408,137,4,3,1,7.0,68,62,4.19604776684668,76.0,284,261,1.590311111517258,1.3535647976324747,1670
409,150,3,2,1,9.0,69,61,4.123105625617661,65.0,263,259,1.6168012568351087,1.3640546328884455,1582
410,139,3,2,1,19.0,68,60,4.133764324515255,73.0,213,222,1.5533727917527633,1.396999671219974,1443
411,157,3,3,1,3.0,70,68,4.3160092690119605,72.0,263,269,1.5271796258079011,1.4096066464289525,1698
412,152,3,3,1,28.0,70,75,4.385816236650977,67.0,334,315,1.6088802117007757,1.3425100134968837,1894
413,159,3,2,1,4.0,70,65,4.126667707233817,72.0,343,285,1.6033822739252712,1.3535647976324747,1716
414,154,3,2,1,3.0,72,62,4.097908689044531,70.0,278,221,1.537718545324583,1.3308317646057786,1497
415,154,2,4,1,179.0,70,73,4.309776748395062,74.0,326,306,1.631588328253238,1.3835365735581087,1859
416,172,4,3,1,6.0,70,72,4.3314735413359875,71.0,370,280,1.5607042729746456,1.4252465486463906,1853
417,170,3,3,1,27.0,70,70,4.309776748395062,80.0,340,287,1.5437533966819692,1.3691038556058743,1804
418,176,3,3,1,23.0,73,66,4.123105625617661,76.0,293,256,1.6102268623203686,1.3788396218579066,1636
419,154,3,4,1,6.0,71,67,4.284572294953817,80.0,294,284,1.4990284086108943,1.396999671219974,1715
420,148,3,4,1,33.0,69,74,4.38877662729128,79.0,335,312,1.6168012568351087,1.3640546328884455,1913
421,148,3,3,1,3.0,65,71,4.322214905840454,75.0,336,312,1.607522596743224,1.3881259789913998,1866
422,154,5,4,4,406.0,71,91,4.58257569495584,78.0,408,408,1.6535976917010051,1.392612283633577,2304
423,170,3,4,1,6.0,70,73,4.4151544355342685,66.0,314,324,1.5857192195601266,1.392612283633577,1842
424,157,3,3,1,22.0,67,71,4.334546600055874,79.0,308,266,1.5660066297600124,1.417583312645218,1767
425,148,3,4,1,35.0,69,76,4.300376961256644,87.0,333,338,1.6596547483333284,1.3835365735581087,1963
426,168,3,3,1,4.0,71,70,4.37689890912139,68.0,350,301,1.524994838195378,1.3691038556058743,1778
427,168,4,3,1,10.0,72,71,4.352849103919916,67.0,304,310,1.6231246605584686,1.3588769911382217,1836
428,157,3,3,1,3.0,68,65,4.140824579655875,69.0,335,323,1.5841605801847392,1.3740303948169557,1763
429,150,3,2,1,4.0,69,57,4.019389807098026,52.0,236,223,1.5933046536324995,1.3740303948169557,1438
430,163,2,3,1,167.0,72,72,4.236078191550099,67.0,320,329,1.633928354228994,1.3425100134968837,1789
431,161,3,3,1,3.0,71,58,4.007789715567548,72.0,226,225,1.5677385634836343,1.417583312645218,1456
432,165,4,3,1,12.0,72,76,4.358898943540674,70.0,346,343,1.6596547483333284,1.3881259789913998,1944
433,159,4,4,1,14.0,69,74,4.334546600055874,84.0,351,352,1.6385100869349585,1.4214526816086592,2005
434,159,3,3,1,8.0,70,64,4.13729897017652,79.0,295,254,1.6327625287522542,1.3425100134968837,1688
435,152,3,4,1,598.0,67,81,4.361914440981213,87.0,302,342,1.6292143487645936,1.3740303948169557,1956
436,168,2,3,1,3.0,72,69,4.140824579655875,62.0,329,264,1.5089076184613552,1.3835365735581087,1642
437,132,3,3,1,3.0,67,57,4.053600464421103,72.0,230,197,1.5159789342503565,1.298435801589627,1376
438,130,3,2,1,5.0,67,60,4.072238199292498,78.0,239,223,1.53975317897557,1.3535647976324747,1492
439,154,3,3,1,13.0,69,63,4.112363617834367,60.0,258,253,1.511295614460169,1.4054932385256123,1548
440,165,3,4,1,3.0,70,75,4.37689890912139,82.0,293,322,1.50648771329857,1.3640546328884455,1815
441,163,4,2,1,3.0,70,66,4.209518398423904,67.0,286,274,1.61935972946482,1.392612283633577,1733
442,159,4,4,1,29.0,70,79,4.355877174692862,74.0,360,359,1.6596547483333284,1.4096066464289525,2050
443,130,3,2,1,101.0,66,62,4.1087641713943786,69.0,278,247,1.6088802117007757,1.3835365735581087,1615
444,154,2,2,1,3.0,70,60,4.090623489235047,62.0,194,231,1.606153850141491,1.4252465486463906,1485
445,165,2,2,1,17.0,72,68,4.158318947097563,76.0,258,258,1.5660066297600124,1.3308317646057786,1579
446,143,3,2,1,6.0,69,59,4.015534272870435,76.0,288,234,1.53975317897557,1.298435801589627,1516
447,161,3,3,1,11.0,70,66,4.19942759058284,71.0,315,288,1.606153850141491,1.3308317646057786,1721
448,172,4,4,3,27.0,74,77,4.420952418392678,75.0,305,353,1.607522596743224,1.3691038556058743,1923
449,150,3,3,1,66.0,69,62,4.158318947097563,73.0,303,231,1.5533727917527633,1.3740303948169557,1592
450,154,3,3,1,4.0,75,66,4.31289638615841,62.0,300,271,1.5711511089688401,1.3691038556058743,1727
451,150,3,2,1,5.0,68,63,3.9603518961524267,77.0,272,232,1.4626737779454593,1.3481114856713152,1459
452,157,3,2,1,14.0,74,66,4.126667707233817,79.0,361,277,1.6102268623203686,1.3588769911382217,1779
453,139,3,2,1,3.0,66,65,4.151347725692716,79.0,281,217,1.5514907132708071,1.3691038556058743,1577
454,150,3,4,1,6.0,68,71,4.306650321420513,85.0,269,248,1.524994838195378,1.2913203187398075,1666
455,170,3,2,1,5.0,70,58,4.030890324639449,52.0,271,259,1.5857192195601266,1.396999671219974,1529
456,172,3,3,1,3.0,73,56,3.9441537984850497,56.0,296,238,1.6047738008405017,1.3691038556058743,1491
457,148,3,2,1,98.0,70,70,4.112363617834367,82.0,277,282,1.6102268623203686,1.3740303948169557,1677
458,159,3,3,1,7.0,69,68,4.294076025710976,71.0,295,281,1.5711511089688401,1.3881259789913998,1714
459,159,4,3,1,13.0,65,72,4.37391431897208,63.0,354,359,1.640753481184427,1.3481114856713152,1948
460,139,3,3,1,27.0,69,61,4.140824579655875,73.0,249,236,1.5761462244678353,1.4054932385256123,1542
